Id,parentId,Workload,Server,Category,Type,Application name(s),Environment,Migration Intent,Operating System,Dependencies,Softwares(#),Support status,Security risks,Discovery method,Hypervisor type,Host,Tags,DB instances(#),Databases(#),Webapps(#),Fileshares(#),vCores(#),Memory (MB),Disks(#),Allocated storage (GB),OS Family,Support ends in (Days),Power status,Connected appliance,First discovered at,Last updated at,Processor,Database edition,Framework version,Protocol,DB engine status,HADR configuration,IPv6/IPv4,App ARM ID name(s)
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0170-4000-a001-000000000170","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0170-4000-a001-000000000170","vm-prod-citrix-vdi-worker-16","vm-prod-citrix-vdi-worker-16","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0804761Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0171-4000-a001-000000000171","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0171-4000-a001-000000000171","vm-prod-citrix-vdi-worker-17","vm-prod-citrix-vdi-worker-17","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0804761Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0172-4000-a001-000000000172","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0172-4000-a001-000000000172","vm-prod-citrix-vdi-worker-18","vm-prod-citrix-vdi-worker-18","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0804761Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0173-4000-a001-000000000173","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0173-4000-a001-000000000173","vm-prod-citrix-vdi-worker-19","vm-prod-citrix-vdi-worker-19","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0804761Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0174-4000-a001-000000000174","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0174-4000-a001-000000000174","vm-prod-citrix-vdi-worker-20","vm-prod-citrix-vdi-worker-20","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0804761Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0175-4000-a001-000000000175","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0175-4000-a001-000000000175","vm-prod-citrix-vdi-worker-21","vm-prod-citrix-vdi-worker-21","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0176-4000-a001-000000000176","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0176-4000-a001-000000000176","vm-prod-citrix-vdi-worker-22","vm-prod-citrix-vdi-worker-22","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0177-4000-a001-000000000177","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0177-4000-a001-000000000177","vm-prod-citrix-vdi-worker-23","vm-prod-citrix-vdi-worker-23","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0178-4000-a001-000000000178","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0178-4000-a001-000000000178","vm-prod-citrix-vdi-worker-24","vm-prod-citrix-vdi-worker-24","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0212-4000-a001-000000000212","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0212-4000-a001-000000000212","vm-prod-claims-core-api-01","vm-prod-claims-core-api-01","Server","Linux server","-","-","-","Red Hat Enterprise Linux 8","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","16384","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0213-4000-a001-000000000213","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0213-4000-a001-000000000213","vm-prod-claims-core-api-02","vm-prod-claims-core-api-02","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","16384","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0214-4000-a001-000000000214","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0214-4000-a001-000000000214","vm-prod-claims-core-api-03","vm-prod-claims-core-api-03","Server","Linux server","-","-","-","Red Hat Enterprise Linux 8","-","-","-","-","Import","VMware","-","{}","-","-","-","-","9","16384","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0215-4000-a001-000000000215","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0215-4000-a001-000000000215","vm-prod-claims-core-api-04","vm-prod-claims-core-api-04","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","16384","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0216-4000-a001-000000000216","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0216-4000-a001-000000000216","vm-prod-claims-core-db-01","vm-prod-claims-core-db-01","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","12","32768","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0217-4000-a001-000000000217","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0217-4000-a001-000000000217","vm-prod-claims-core-db-02","vm-prod-claims-core-db-02","Server","Linux server","-","-","-","Ubuntu","-","-","-","-","Import","VMware","-","{}","-","-","-","-","12","32768","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0208-4000-a001-000000000208","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0208-4000-a001-000000000208","vm-prod-claims-core-web-01","vm-prod-claims-core-web-01","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","12288","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0209-4000-a001-000000000209","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0209-4000-a001-000000000209","vm-prod-claims-core-web-02","vm-prod-claims-core-web-02","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","14336","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0210-4000-a001-000000000210","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0210-4000-a001-000000000210","vm-prod-claims-core-web-03","vm-prod-claims-core-web-03","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","12288","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0211-4000-a001-000000000211","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0211-4000-a001-000000000211","vm-prod-claims-core-web-04","vm-prod-claims-core-web-04","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","14336","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0960996Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0106-4000-a001-000000000106","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0106-4000-a001-000000000106","vm-prod-commerce-java-app-01","vm-prod-commerce-java-app-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0107-4000-a001-000000000107","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0107-4000-a001-000000000107","vm-prod-commerce-java-app-02","vm-prod-commerce-java-app-02","Server","Linux server","-","-","-","Red Hat Enterprise Linux 8","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0108-4000-a001-000000000108","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0108-4000-a001-000000000108","vm-prod-commerce-java-app-03","vm-prod-commerce-java-app-03","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","9","24576","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0109-4000-a001-000000000109","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0109-4000-a001-000000000109","vm-prod-commerce-java-app-04","vm-prod-commerce-java-app-04","Server","Linux server","-","-","-","Red Hat Enterprise Linux 8","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0110-4000-a001-000000000110","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0110-4000-a001-000000000110","vm-prod-commerce-java-app-05","vm-prod-commerce-java-app-05","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0111-4000-a001-000000000111","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0111-4000-a001-000000000111","vm-prod-commerce-java-app-06","vm-prod-commerce-java-app-06","Server","Linux server","-","-","-","Red Hat Enterprise Linux 8","-","-","-","-","Import","VMware","-","{}","-","-","-","-","9","24576","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0112-4000-a001-000000000112","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0112-4000-a001-000000000112","vm-prod-commerce-java-db-01","vm-prod-commerce-java-db-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0113-4000-a001-000000000113","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0113-4000-a001-000000000113","vm-prod-commerce-java-db-02","vm-prod-commerce-java-db-02","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0100-4000-a001-000000000100","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0100-4000-a001-000000000100","vm-prod-commerce-java-web-01","vm-prod-commerce-java-web-01","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0101-4000-a001-000000000101","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0101-4000-a001-000000000101","vm-prod-commerce-java-web-02","vm-prod-commerce-java-web-02","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","18432","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0102-4000-a001-000000000102","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0102-4000-a001-000000000102","vm-prod-commerce-java-web-03","vm-prod-commerce-java-web-03","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0103-4000-a001-000000000103","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0103-4000-a001-000000000103","vm-prod-commerce-java-web-04","vm-prod-commerce-java-web-04","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","18432","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0104-4000-a001-000000000104","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0104-4000-a001-000000000104","vm-prod-commerce-java-web-05","vm-prod-commerce-java-web-05","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","16384","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0105-4000-a001-000000000105","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0105-4000-a001-000000000105","vm-prod-commerce-java-web-06","vm-prod-commerce-java-web-06","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","4","18432","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.0492541Z","2026-04-08T15:34:55.142963Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0250-4000-a001-000000000250","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0250-4000-a001-000000000250","vm-prod-data-warehouse-db-01","vm-prod-data-warehouse-db-01","Server","Windows server","-","-","-","Windows Server 2022","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0251-4000-a001-000000000251","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0251-4000-a001-000000000251","vm-prod-data-warehouse-db-02","vm-prod-data-warehouse-db-02","Server","Windows server","-","-","-","Windows Server 2019","-","-","-","-","Import","VMware","-","{}","-","-","-","-","16","65536","1","-","windowsguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0242-4000-a001-000000000242","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0242-4000-a001-000000000242","vm-prod-data-warehouse-etl-01","vm-prod-data-warehouse-etl-01","Server","Linux server","-","-","-","Rocky Linux 9 (64-bit)","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
"/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0243-4000-a001-000000000243","/subscriptions/ed38b697-42b8-4490-b79a-ce682d991625/resourcegroups/rgazmigrat-8/providers/microsoft.offazure/importsites/vmwaremigration5a66importsite/machines/5201b9cc-0243-4000-a001-000000000243","vm-prod-data-warehouse-etl-02","vm-prod-data-warehouse-etl-02","Server","Linux server","-","-","-","Rocky Linux 9 (64-bit)","-","-","-","-","Import","VMware","-","{}","-","-","-","-","8","24576","1","-","linuxguest","-"," -"," -","2026-04-08T15:34:55.1117163Z","2026-04-08T15:34:56.3159497Z","-"," -"," -","-","-","-","[]","-"
